00000125.jpg,172.40277,37.73317,-96.55449,171.07501,30.343742,-77.96937,171.9414,30.199615,-78.01519,172.74805,30.096064,-77.97194,167.22568,30.85654,-88.67206,164.84036,31.03066,-88.72293,162.10127,31.23006,-88.64502,166.3214,32.55496,3.4108112,153.46571,34.234364,-45.51468,172.81763,43.967216,-67.859764,166.7482,44.359127,-81.95975,178.79199,68.5911,51.70228,132.39963,69.59718,-61.554237,215.73167,79.73987,129.71387,102.21989,80.94532,-193.4265,239.29008,54.785828,198.81018,79.79315,47.300453,-348.1612,247.39082,44.642944,216.18858,71.04802,36.801716,-373.85388,244.79265,42.325,206.17424,71.858734,30.997017,-379.9553,240.8086,46.66313,195.89001,76.628525,35.582413,-356.3545,165.92712,152.84975,28.232311,134.98445,152.59256,-28.183018,219.6766,172.50221,-93.316895,95.24589,179.0879,-191.30225,210.11197,237.05391,-39.268963,91.12938,251.65678,-135.6917,201.70853,249.30132,-37.435318,96.981186,263.18134,-132.11673,238.24689,248.87132,-98.490074,70.68398,265.96182,-202.44215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000126.JPG,827.21136,251.11642,-430.39493,843.16876,223.58612,-345.12173,856.9677,224.00883,-345.18732,866.5702,224.6802,-344.87772,808.20435,224.7535,-347.1786,797.17725,225.5131,-347.27853,786.7465,225.84123,-346.67203,881.2134,245.093,22.91888,767.7963,242.49107,14.757289,850.0797,285.00195,-306.31573,806.95636,284.7586,-309.61514,972.2956,436.7909,154.00911,653.5994,432.60843,105.66726,1207.7562,424.8385,-63.00385,405.84326,414.00168,-58.81936,1251.6304,206.83179,-299.69034,389.9209,192.55424,-290.20496,1262.6711,142.13579,-376.4657,374.58655,137.0178,-373.9337,1233.0145,131.37077,-334.2121,399.48694,129.42519,-343.70285,1219.7803,158.4978,-300.8239,416.75378,151.1094,-293.4939,919.6669,898.81726,-16.836857,702.17053,897.23804,17.425335,1248.5676,1049.6619,-424.8579,354.61127,1021.183,-481.6718,1309.9626,1397.8744,34.086098,337.589,1391.2593,-62.804996,1275.3275,1449.0059,67.401245,369.1175,1452.688,-32.9687,1427.2003,1491.0039,-207.19188,184.96017,1447.8907,-309.1508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000128.jpg,274.74356,76.01835,-119.391365,280.71643,69.01648,-97.649796,284.90994,69.50457,-97.67606,288.06662,70.29423,-97.62867,270.649,68.54186,-97.518906,267.42828,68.61607,-97.51319,264.16006,68.937485,-97.30732,294.07635,76.17013,6.436284,260.65305,73.895386,7.126988,281.84552,86.37581,-82.78894,269.11716,85.51013,-82.691864,320.0962,124.33454,50.122204,231.6619,124.37705,45.430134,379.23602,146.95909,-61.295742,171.76056,147.83008,-30.750708,383.4612,100.42076,-215.89157,166.99594,95.023994,-153.71198,385.9941,83.56304,-244.0968,164.11467,78.69644,-177.47652,374.70227,80.01225,-224.66867,171.98337,74.25441,-169.99036,370.50842,87.53991,-212.76714,176.95248,80.974976,-154.62816,299.4215,252.23448,-1.6713189,242.31657,249.6055,1.775055,371.01968,311.53537,-203.78778,168.6716,303.20984,-197.6613,355.52576,381.8591,13.84642,171.628,380.21024,-12.288752,345.67563,391.67422,32.28998,179.3805,390.29425,3.0975032,372.88605,407.47937,-44.41121,150.59998,401.6357,-78.20512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000129.jpg,692.59906,161.97455,-288.72107,700.80334,142.8292,-241.50987,708.4812,142.19077,-241.6367,713.82294,141.6935,-241.58861,679.3171,145.05086,-234.69484,672.24805,145.734,-234.69043,663.9497,147.09244,-234.51387,723.29004,151.49702,-4.536751,656.0564,158.06104,26.229656,706.5105,180.79558,-203.91624,680.04443,183.42973,-194.80685,783.7085,268.8998,61.43931,614.8531,277.2983,106.02469,790.7223,411.7519,-183.39072,613.14325,415.4823,-180.31834,719.63794,322.2155,-494.2529,682.7697,317.0308,-588.017,711.1045,286.38705,-558.3494,690.3557,284.83905,-663.5821,713.02167,274.64658,-534.7809,684.18256,271.8341,-639.729,714.5491,286.96048,-491.6074,684.6445,283.40515,-588.0292,751.86005,532.94196,-21.86163,642.28375,531.40497,21.727652,939.1108,601.36163,-386.4879,453.3305,598.94855,-301.55396,962.04785,813.3654,-82.74223,425.20355,794.2128,5.4635296,941.5104,848.03674,-58.727295,445.58936,833.1727,28.351559,1052.3148,852.50793,-234.61627,325.29492,857.56067,-137.60138
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000130.jpg,304.00516,122.73067,-130.1288,307.41354,117.30596,-111.657745,310.09872,117.24799,-111.69917,313.00778,117.05681,-111.646095,300.0761,117.55645,-110.82298,297.63617,117.6364,-110.81185,294.79318,117.70609,-110.681526,315.8363,119.17494,-22.134188,291.0293,119.794556,-17.632757,308.6353,130.21083,-98.88,299.62292,130.88474,-97.67974,335.99026,155.04779,28.263681,270.27347,159.12837,23.739346,388.6225,156.33478,15.690583,217.74113,160.56114,14.627334,390.43158,107.69341,-3.9641573,210.05806,114.260704,-36.692123,395.45938,94.596924,-14.914278,206.0524,102.95782,-52.506817,391.08575,91.661674,-9.927574,209.8732,100.64554,-54.089878,387.50815,97.55112,-4.8901367,213.56487,105.04057,-40.51405,325.61832,254.14008,-4.2511206,282.0759,252.45645,4.394067,397.09634,278.52267,-108.8753,208.06183,275.18808,-131.58624,407.6109,352.52393,-6.737498,198.87398,350.09055,-25.3908,400.7672,363.93457,-0.23573333,205.12733,363.02985,-18.045076,438.56885,364.44397,-69.141106,165.00078,361.8378,-86.593346
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000132.jpg,306.99054,46.434025,-105.22332,309.41058,41.715958,-90.57006,311.35147,41.77431,-90.60334,313.12238,41.725353,-90.57002,303.5964,41.74969,-90.95785,301.46436,41.83681,-90.96204,299.54166,41.892803,-90.89271,315.35544,43.952663,-21.323956,296.46188,44.692745,-22.692448,310.66766,52.151875,-80.87937,303.1858,52.33445,-81.40879,331.5007,73.40201,14.724275,281.4532,74.533295,4.0212054,372.3568,72.974846,-18.855352,241.12056,74.634834,-22.800444,379.2526,38.15325,-73.8356,234.87119,38.96864,-66.64717,380.56992,27.47123,-88.04867,234.24207,28.634388,-80.051384,376.89395,25.539183,-83.31421,237.92407,26.55597,-78.080536,375.65097,29.67208,-75.29983,239.57655,30.34464,-68.34835,325.3418,151.3595,-0.8494947,292.72726,151.39287,0.95757836,367.40778,188.70961,-114.28891,249.56624,188.98254,-111.4728,360.96854,241.16594,-7.446902,255.5073,240.59677,-6.341723,354.73892,248.84256,0.28863257,261.5823,247.90755,1.0242333,382.55533,254.1179,-56.439034,237.18936,254.3546,-54.048893
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000134.jpg,351.70773,91.861176,-161.27003,357.07266,83.70694,-138.22032,360.6025,83.95444,-138.23235,364.25665,84.123184,-138.1549,347.04016,83.36189,-135.75037,343.34854,83.35396,-135.72882,339.9129,83.35714,-135.56189,369.15427,89.20688,-26.580635,335.91895,88.70003,-13.719658,358.55386,102.38742,-121.951836,345.46274,102.511566,-118.385086,397.95285,143.0061,26.622288,308.46964,143.6592,37.6483,468.8334,151.76437,-72.608665,238.02484,155.28688,10.348488,470.11105,91.80362,-207.41945,237.21121,95.53686,-63.62859,470.18646,75.756905,-237.3126,234.09012,78.767654,-86.25931,461.05078,73.53656,-223.6672,240.87404,75.341515,-82.01755,457.5862,80.89894,-207.51334,245.35442,81.95465,-65.72253,383.86298,276.8233,-8.713728,323.68988,274.05356,8.780712,475.4273,330.55746,-129.88312,228.53308,325.39746,-141.08798,471.23315,415.66522,108.54343,244.66922,416.06744,79.961075,460.63123,427.91727,128.43428,257.03702,429.72415,98.51546,510.02808,445.07297,49.45794,201.56075,444.85776,17.964773
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000135.jpeg,218.24031,238.45625,-234.28625,224.17917,229.58951,-210.26205,228.2537,229.59715,-210.32329,232.40929,229.7809,-210.30957,213.33617,229.44716,-210.21591,209.67883,229.17282,-210.24597,205.76836,228.86644,-210.1452,236.60454,233.90744,-84.51307,199.81516,232.13744,-81.94403,225.14095,249.6681,-188.31815,211.52995,249.97986,-187.93475,264.23785,281.28113,-14.769436,169.43465,280.22614,-28.09653,332.61917,247.0685,-69.36575,96.14631,251.55084,-62.106964,338.28958,172.29135,-149.24068,82.764015,177.08981,-144.73596,344.81152,151.27977,-174.26485,75.6716,158.59842,-168.26857,334.67935,148.81758,-169.11382,83.88337,155.01538,-172.9285,329.61185,157.6346,-152.78049,89.61133,162.18713,-151.80719,247.99098,426.7417,0.620804,184.78539,426.48074,-0.49453226,353.71042,462.86438,-180.12347,74.08025,456.29877,-194.44951,316.44885,559.7312,4.9912357,85.306755,558.0844,-15.917716,303.2283,572.60657,19.58681,95.38574,575.5295,-1.9241139,358.22363,586.66113,-62.814754,39.95838,580.74884,-86.95278
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000136.jpg,396.46005,446.5419,-321.88843,403.32962,435.27612,-293.02252,408.55347,434.73624,-293.1581,412.87848,434.36905,-293.14438,389.06967,436.26425,-291.52557,384.17,436.51138,-291.51846,379.70685,436.95456,-291.4567,419.5287,438.2408,-146.36952,374.2417,440.8119,-135.85606,405.33575,457.91028,-268.57904,388.56885,459.63995,-265.93677,437.44763,483.14066,-86.74458,360.91272,485.7925,-82.95633,466.1366,418.92892,-184.47932,333.4495,422.5437,-110.373985,485.87378,344.3962,-322.97794,304.24463,351.96664,-178.94176,493.1465,326.48883,-369.48312,293.98276,332.62363,-213.97333,489.08047,323.75677,-377.63257,296.89426,329.41595,-230.01154,484.07086,330.5962,-334.82382,303.04227,336.26514,-192.44078,426.48724,642.64825,-2.8890762,367.52054,640.2318,2.8953419,528.2,680.87164,-304.25717,262.97354,675.27014,-316.72726,544.8852,791.587,-94.0313,244.06133,786.01807,-120.865234,537.0033,806.10736,-78.98034,252.55174,802.50305,-106.00785,574.29565,824.02234,-221.30194,226.76596,824.77856,-243.10486
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000137.jpg,251.0876,98.10859,-73.70569,258.74826,86.12034,-47.31142,263.73666,86.07417,-47.319206,267.83365,86.24308,-47.25216,243.99205,86.883965,-44.68757,239.0922,87.34728,-44.708473,234.27,87.970245,-44.45145,275.92685,94.27524,69.20753,228.51524,95.919624,84.530685,259.9859,111.862434,-34.93516,242.78023,112.530304,-30.846281,309.61792,163.42833,115.27639,196.56752,165.2936,122.78208,407.2501,166.42334,71.76318,103.59536,163.44205,121.9875,436.02448,92.40799,29.274426,77.20639,93.15372,85.09708,452.4393,76.6494,24.049871,60.228527,79.08294,78.275406,449.48587,74.309616,27.3112,61.11421,73.12706,68.38008,439.9501,80.54353,26.863564,71.02822,79.127,76.82478,296.58853,318.09122,-7.985955,223.1036,318.6493,7.9320445,431.6662,290.32663,-265.88025,86.60571,288.0205,-278.5678,416.5492,435.29526,-182.91942,88.8385,432.68347,-184.01591,396.42047,448.73624,-179.2143,105.64765,447.63513,-177.041,435.90176,490.8258,-313.10034,73.57502,472.88095,-296.10168
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000141.jpg,1083.4958,473.45334,-244.70049,1105.4551,499.195,-248.4261,1103.9539,510.78476,-248.40288,1102.038,521.601,-248.3443,1108.6719,477.13846,-210.24168,1109.5797,470.6635,-210.09055,1110.6017,464.112,-209.70734,1083.2422,552.84766,-187.5301,1095.7131,480.58344,-13.06772,1050.9253,495.00693,-220.89505,1056.5839,464.40582,-170.68646,938.74493,631.18475,-250.95644,926.12775,439.5399,112.46188,734.93463,706.7616,-265.2302,738.308,435.41632,271.51398,570.1328,813.91693,-381.2316,609.63385,380.86404,154.1632,527.341,855.65857,-398.77124,572.9629,361.0527,148.3243,522.20386,853.11285,-458.1555,574.6228,356.59412,80.69012,534.5096,833.0898,-402.60272,583.3245,367.973,121.251335,542.98883,592.62756,-80.406296,552.26953,462.44913,80.39784,315.2802,742.27325,-476.4914,433.1811,265.45328,-349.80634,375.46738,579.1582,268.29514,391.53757,495.3074,20.39209,411.37152,569.81714,357.71854,407.1174,531.5469,69.122475,279.32098,537.2405,448.57874,275.39282,525.2661,101.931175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000142.jpg,853.0984,261.6014,-144.0606,868.34906,270.5063,-164.88945,869.07104,273.49158,-165.08977,869.75024,276.79126,-165.35204,868.0835,268.20038,-121.593666,868.7577,269.69662,-121.50034,869.4523,271.5523,-121.3003,867.8691,301.43484,-214.64703,867.927,295.37527,-19.264544,840.26825,273.88263,-160.3882,838.561,269.6217,-104.12811,803.39716,361.84473,-307.35675,777.5812,321.58286,115.60048,792.8936,471.0335,-372.66028,742.4965,402.92017,220.02261,775.0327,561.5054,-443.3933,725.3062,484.8392,182.00572,764.9413,590.6696,-496.60068,718.2732,507.2215,184.04825,758.1328,585.6566,-506.35544,728.2805,484.59433,148.09875,760.2871,573.4537,-448.09616,721.6106,496.75867,165.33421,600.6954,466.66086,-140.91599,594.497,426.2839,141.24593,446.65253,474.48953,-111.30326,481.64124,418.25668,324.59778,497.82034,472.66556,304.805,509.1325,458.26477,576.2421,510.33817,474.90228,354.44687,511.82846,466.51376,605.5007,483.74356,455.02377,433.60553,498.98053,450.23526,664.03656
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000143.jpg,753.05255,493.90268,-812.9687,758.2257,482.388,-801.197,762.7203,481.46582,-801.1428,767.618,480.64102,-801.16296,747.7803,482.30182,-797.9687,744.0683,481.46146,-798.06696,740.3021,480.5391,-798.1104,774.7108,478.26648,-671.15295,733.95544,477.5727,-659.0553,762.2817,502.311,-758.3186,745.27124,501.27768,-755.07544,797.4157,500.60535,-545.4338,705.67487,503.89993,-482.2496,761.00397,594.05225,-563.8692,736.905,590.18665,-515.1944,711.4461,659.3775,-620.6271,788.7328,665.97363,-601.7856,702.92926,673.9803,-674.07025,791.84576,683.56445,-641.82416,696.8302,673.70013,-669.98944,801.75946,680.0706,-663.45337,699.63654,668.7615,-620.5077,802.73267,672.6328,-612.4166,808.05383,536.62024,-20.7308,761.5108,555.77356,20.746037,890.95026,519.8367,-391.89688,684.0201,578.58655,-233.55511,905.098,638.33966,-160.70898,706.57837,661.5505,-29.991402,896.5267,648.07043,-141.94504,704.5225,670.7606,-14.478528,918.7594,674.4506,-273.7123,674.7386,691.4008,-129.21768
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000145.jpg,482.48154,143.96909,-529.97833,491.39053,127.034935,-494.70825,497.52707,127.05302,-494.78937,502.88745,127.265144,-494.7312,471.90912,127.41712,-496.89447,465.53116,127.760216,-496.86328,458.89594,128.47006,-496.7527,510.60635,135.60052,-304.26892,450.3051,138.66617,-315.16406,496.1345,161.34196,-460.49966,471.31372,162.99356,-463.54022,562.37714,241.33682,-202.21916,408.1693,241.69562,-193.52905,578.66626,358.70694,-167.325,386.69894,357.91217,-166.19385,636.12366,439.10608,-305.57788,337.53265,447.5832,-313.54193,655.3698,461.38925,-344.2947,317.42145,470.66833,-352.04666,659.1071,461.63315,-391.1622,317.5572,468.3573,-403.57498,650.57544,456.3189,-329.52942,326.38705,462.4185,-339.2871,532.4251,438.10712,0.29975665,432.94302,438.8413,-0.25538447,661.79034,502.67786,-311.46457,302.5232,520.56415,-248.86195,655.7501,583.9136,141.42963,286.80447,643.1545,125.12423,637.0509,600.0447,181.56572,302.2602,667.4635,155.5123,706.23706,627.4722,86.75205,228.77127,690.99316,26.906265
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000150.jpg,319.80887,125.882126,-270.8816,324.9465,116.96203,-243.50008,328.47324,117.39236,-243.55827,332.60077,117.72401,-243.50352,314.53336,116.42848,-245.02597,310.76596,116.33558,-245.05098,306.64752,116.050125,-244.96455,336.30222,122.89711,-112.62684,300.79642,120.71763,-116.54682,326.48584,136.69678,-224.3382,313.1219,135.41412,-225.82724,361.7582,183.06331,-36.720337,269.24734,180.01869,-61.81112,438.08984,187.49928,-75.76624,194.99881,181.56416,-110.1104,458.38132,121.11706,-196.74838,181.266,115.752045,-235.76544,461.1894,102.53125,-229.84201,177.97481,96.77512,-275.2767,456.2343,97.27768,-228.35143,183.36401,92.98847,-278.05487,453.99298,105.214,-203.59494,186.6981,100.2994,-243.70596,339.2511,323.8229,1.3768215,278.86014,322.95804,-1.2382412,404.4829,409.0108,-56.681595,222.00728,417.86954,-32.790436,430.32574,490.94394,181.27951,206.32277,498.60593,210.7785,426.4297,502.8251,197.28795,209.62688,509.3791,227.80191,439.3122,521.89325,58.034245,192.94398,524.9013,93.94227
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000154.jpg,164.57176,26.028475,-47.56038,168.5074,22.161724,-31.742868,171.28375,22.416105,-31.759193,173.79178,22.636223,-31.711803,161.56747,22.48431,-32.72229,159.39886,22.944931,-32.708164,156.8824,23.46292,-32.545364,177.41531,27.192657,35.215687,154.59059,27.540756,30.877605,169.83041,33.442154,-25.360098,161.07764,33.75348,-26.656433,197.2513,64.20752,66.033104,137.38838,65.90186,45.92887,235.72264,77.78993,52.4263,100.154175,81.62613,33.751022,248.24002,39.107258,33.518036,90.25484,40.471447,0.52372277,250.35474,26.706198,28.370625,88.80662,29.648842,-9.350469,246.62933,23.234879,33.215866,92.15248,26.19257,-7.6402807,244.33495,28.296455,33.39373,94.695435,29.897,-0.70217884,186.65707,144.84753,3.7150946,148.54565,145.26582,-3.6175117,246.97142,149.21051,-114.283295,86.54082,150.81976,-125.74266,245.75148,210.2553,-23.61561,81.42209,211.91669,-41.063126,239.18236,220.33635,-16.78374,86.78555,222.69748,-34.2618,272.8336,223.53978,-68.80397,53.533554,224.97469,-84.543625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000155.jpg,2022.58,487.65512,-751.59875,2047.8275,456.50412,-635.6393,2067.9888,458.9256,-635.84546,2080.8599,460.6961,-635.55023,1995.5497,454.5235,-648.047,1978.4974,456.0602,-647.9786,1958.3337,458.60605,-647.1358,2096.7444,491.05594,-115.34946,1926.9503,494.05466,-173.92168,2056.3835,540.78595,-572.6981,1986.0912,538.5113,-589.7056,2210.7021,730.6137,147.66846,1781.3654,713.1945,-15.0896,2480.9968,748.2348,132.31181,1487.9575,732.6248,-76.97899,2600.3372,493.08475,-104.33611,1400.4865,448.18744,-421.7847,2622.5515,403.2632,-168.4354,1368.4489,359.06027,-510.97827,2589.8452,382.03366,-168.6281,1398.913,333.95645,-556.87286,2570.1396,421.32812,-124.01286,1425.7317,371.27798,-459.1976,2134.7122,1343.7264,33.844467,1848.5608,1332.474,-33.55692,2537.5361,1564.125,-738.2591,1419.0275,1485.2812,-864.49854,2484.585,1928.7462,331.0129,1400.1082,1870.6595,134.98663,2430.3015,1991.8724,414.49716,1435.998,1941.6201,217.43117,2659.7383,2069.7246,58.344193,1200.8508,1997.2793,-141.53145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000157.png,524.8425,272.74225,217.52,520.8032,266.92346,196.22581,518.0293,267.28857,196.23158,515.2014,267.60522,196.27179,529.23065,266.84222,194.15286,532.3847,267.076,194.20467,535.6035,267.17154,194.39998,511.6981,274.81104,112.5376,541.24274,274.35596,105.66784,521.0899,282.57837,191.71309,529.8093,282.94904,189.26805,486.429,317.63715,78.28872,571.1584,317.47238,57.44001,450.9077,260.481,99.03266,600.44543,253.40611,85.48809,436.24118,201.02818,130.5036,612.26154,190.50769,113.02058,428.04263,183.83868,124.168655,614.65686,169.28763,96.5071,440.24146,182.38782,116.53605,604.62256,170.2255,98.13901,445.8732,189.37082,128.11005,601.4624,178.89102,114.80532,503.34198,465.0762,17.390602,562.0875,464.75876,-17.714256,415.9379,479.29135,66.86786,655.8359,482.85107,28.561874,411.60614,586.8626,109.682274,659.141,591.4014,43.62963,421.0827,604.3419,118.68048,651.26,612.3827,48.41328,381.56503,603.2036,142.18636,693.715,600.85187,61.430412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000160.jpg,294.32486,149.47739,-277.3561,302.94052,134.69977,-246.56679,307.9055,134.71126,-246.64867,313.81686,134.90578,-246.57156,285.97037,133.98203,-245.59279,279.30093,133.71642,-245.55273,273.7872,133.47598,-245.39102,319.36798,139.28198,-81.15644,265.76016,137.85722,-76.337234,304.66125,164.12682,-217.65103,283.24326,165.08408,-216.26805,362.40363,209.6328,9.008466,223.63548,222.6499,29.845266,453.80374,279.39493,-44.173042,139.7442,303.979,25.160732,516.86,196.35161,-226.48973,76.39393,222.49474,-113.93509,541.2317,175.66814,-251.6609,50.303032,203.63329,-128.57599,537.08887,165.97153,-267.13873,55.29239,193.6503,-154.31776,524.32196,172.31612,-239.69815,66.71136,199.7015,-129.0099,353.9195,417.43475,-13.055842,267.83533,429.0143,12.893496,498.2625,451.16263,-270.34058,129.17159,486.32452,-245.55826,484.92886,594.0189,25.665504,167.88153,631.62964,33.443195,470.78064,613.36066,49.013023,187.49599,651.0962,54.942295,543.614,634.0483,-81.912186,110.93994,665.35724,-73.7091
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000163.jpg,319.80887,125.882126,-270.8816,324.9465,116.96203,-243.50008,328.47324,117.39236,-243.55827,332.60077,117.72401,-243.50352,314.53336,116.42848,-245.02597,310.76596,116.33558,-245.05098,306.64752,116.050125,-244.96455,336.30222,122.89711,-112.62684,300.79642,120.71763,-116.54682,326.48584,136.69678,-224.3382,313.1219,135.41412,-225.82724,361.7582,183.06331,-36.720337,269.24734,180.01869,-61.81112,438.08984,187.49928,-75.76624,194.99881,181.56416,-110.1104,458.38132,121.11706,-196.74838,181.266,115.752045,-235.76544,461.1894,102.53125,-229.84201,177.97481,96.77512,-275.2767,456.2343,97.27768,-228.35143,183.36401,92.98847,-278.05487,453.99298,105.214,-203.59494,186.6981,100.2994,-243.70596,339.2511,323.8229,1.3768215,278.86014,322.95804,-1.2382412,404.4829,409.0108,-56.681595,222.00728,417.86954,-32.790436,430.32574,490.94394,181.27951,206.32277,498.60593,210.7785,426.4297,502.8251,197.28795,209.62688,509.3791,227.80191,439.3122,521.89325,58.034245,192.94398,524.9013,93.94227
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000164.jpg,171.9813,96.70945,-215.88885,176.06274,88.21699,-190.13715,179.74188,88.3013,-190.20926,183.26788,88.14994,-190.16681,166.48167,88.30811,-189.64435,163.34624,88.31276,-189.64915,159.83235,88.232864,-189.50917,187.50732,91.8629,-66.37968,154.83664,91.70784,-63.640835,178.85547,105.247086,-172.39563,166.94472,105.00679,-171.69444,213.51396,142.0575,-3.2603917,130.44682,143.96574,-3.76464,278.83224,129.1848,-37.0698,66.5394,137.92325,3.8396683,285.06302,67.793274,-124.37439,59.35736,76.50379,-37.86625,289.959,49.122467,-146.87585,52.760025,59.063942,-54.772305,282.13068,44.291153,-144.50963,59.743,54.580853,-55.600163,277.22684,52.572834,-128.8325,65.77518,61.51255,-41.85547,201.52489,274.17606,-3.034468,148.32272,275.50516,3.198525,277.379,335.6944,-149.42705,72.61924,334.39197,-150.54848,266.5702,413.7819,86.50663,84.04286,410.76236,77.29064,257.50195,428.64008,105.31426,94.52274,424.5277,95.52091,304.53732,439.92188,19.855988,47.180595,437.0698,12.712315
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000169.jpg,383.9909,519.7182,-535.49005,394.09076,524.4254,-575.6783,400.2323,524.2952,-575.8473,405.34232,524.2892,-576.1139,378.15176,519.58325,-578.6067,372.04663,519.0617,-578.4677,365.06958,518.80664,-578.4199,412.9012,507.55078,-616.6975,354.58612,507.60046,-627.7895,391.6048,507.0819,-529.1158,374.98926,506.28152,-533.1616,459.51968,458.97495,-507.31485,307.16776,455.5414,-493.0151,570.7046,467.7154,-410.46823,175.36201,464.1284,-398.48816,586.3343,617.6389,-343.70563,157.89221,590.1861,-391.60474,592.4995,639.8327,-378.04202,144.8257,620.25165,-441.44586,582.241,644.36676,-401.0406,153.49971,636.20966,-435.6299,576.7917,638.648,-348.42468,159.80208,629.1368,-389.16968,422.4814,306.2198,-1.0267887,336.2912,309.49573,0.67010605,547.53455,308.00763,-31.829632,196.67686,366.12622,337.81833,684.99713,383.03897,104.04663,123.386665,408.07602,686.6616,699.6066,380.59262,122.89711,115.16976,408.46878,721.05286,723.0043,415.74338,10.556401,103.23067,437.45895,672.27405
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
